datahora,country,estado,municipio,bioma,Latitude,Longitude
7/9/20,Brasil,MATO GROSSO,JUARA,Amazonia,-12.072,-57.461
7/9/20,Brasil,MATO GROSSO,QUERENCIA,Amazonia,-12.123,-53.31
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.163,-50.514
7/9/20,Brasil,MATO GROSSO,QUERENCIA,Amazonia,-12.124,-53.322
7/9/20,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,-12.133,-54.76
7/9/20,Brasil,MATO GROSSO,SANTA CRUZ DO XINGU,Amazonia,-10.084,-52.326
7/9/20,Brasil,MATO GROSSO,SANTA CRUZ DO XINGU,Amazonia,-10.197,-52.731
7/9/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.299,-53.262
7/9/20,Brasil,MATO GROSSO,SANTA CRUZ DO XINGU,Amazonia,-10.205,-52.719
7/9/20,Brasil,MATO GROSSO,SANTA CRUZ DO XINGU,Amazonia,-10.206,-52.729
7/9/20,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,-10.233,-55.017
7/9/20,Brasil,MATO GROSSO,CONFRESA,Amazonia,-10.256,-52.036
7/9/20,Brasil,MATO GROSSO,SERRA NOVA DOURADA,Cerrado,-12.305,-51.31
7/9/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.277,-46.89
7/9/20,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,-10.939,-49.295
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.18,-50.503
7/9/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.279,-46.903
7/9/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.281,-46.883
7/9/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.283,-46.896
7/9/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.309,-53.261
7/9/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.287,-46.888
7/9/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.289,-46.901
7/9/20,Brasil,TOCANTINS,PIUM,Cerrado,-10.37,-50.376
7/9/20,Brasil,TOCANTINS,PIUM,Cerrado,-10.378,-50.365
7/9/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.31,-53.267
7/9/20,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,-10.393,-53.564
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.181,-50.512
7/9/20,Brasil,MATO GROSSO,PEIXOTO DE AZEVEDO,Amazonia,-10.395,-53.575
7/9/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.402,-46.857
7/9/20,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,-12.365,-57.447
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-10.671,-50.554
7/9/20,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,-12.371,-57.454
7/9/20,Brasil,TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,-10.94,-47.293
7/9/20,Brasil,MATO GROSSO,LUCIARA,Cerrado,-11.22,-50.719
7/9/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.38,-50.339
7/9/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.381,-50.348
7/9/20,Brasil,MATO GROSSO,LUCIARA,Cerrado,-11.221,-50.728
7/9/20,Brasil,TOCANTINS,FIGUEIROPOLIS,Cerrado,-12.47,-49.307
7/9/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.531,-53.399
7/9/20,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,-10.941,-49.304
7/9/20,Brasil,TOCANTINS,SANTA ROSA DO TOCANTINS,Cerrado,-11.234,-47.813
7/9/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.541,-53.397
7/9/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.543,-53.409
7/9/20,Brasil,TOCANTINS,SANTA ROSA DO TOCANTINS,Cerrado,-11.236,-47.823
7/9/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.846,-52.85
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-10.68,-50.553
7/9/20,Brasil,MATO GROSSO,PARANATINGA,Amazonia,-12.862,-54.208
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-10.947,-49.976
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.245,-50.58
7/9/20,Brasil,TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,-10.512,-47.628
7/9/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.867,-52.858
7/9/20,Brasil,TOCANTINS,TOCANTINIA,Cerrado,-9.649,-48.134
7/9/20,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,-9.701,-50.968
7/9/20,Brasil,TOCANTINS,RIO SONO,Cerrado,-9.752,-47.204
7/9/20,Brasil,TOCANTINS,RIO SONO,Cerrado,-9.788,-47.193
7/9/20,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,-12.876,-52.857
7/9/20,Brasil,MARANHAO,ALTO PARNAIBA,Cerrado,-9.974,-46.19
7/9/20,Brasil,TOCANTINS,ALMAS,Cerrado,-11.313,-47.123
7/9/20,Brasil,MARANHAO,ALTO PARNAIBA,Cerrado,-9.984,-46.182
7/9/20,Brasil,MARANHAO,ALTO PARNAIBA,Cerrado,-9.985,-46.188
7/9/20,Brasil,MATO GROSSO,BRASNORTE,Amazonia,-12.905,-57.832
7/9/20,Brasil,MATO GROSSO,NOVA MUTUM,Amazonia,-13.123,-56.588
7/9/20,Brasil,MATO GROSSO,COCALINHO,Cerrado,-14.14,-51.027
7/9/20,Brasil,MATO GROSSO,CACERES,Pantanal,-17.157,-58.387
7/9/20,Brasil,MATO GROSSO,CACERES,Pantanal,-17.284,-58.17
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.1,-50.595
7/9/20,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Cerrado,-11.662,-50.856
7/9/20,Brasil,MATO GROSSO,CACERES,Pantanal,-17.289,-58.175
7/9/20,Brasil,TOCANTINS,DUERE,Cerrado,-11.442,-49.399
7/9/20,Brasil,MATO GROSSO,TANGARA DA SERRA,Cerrado,-14.435,-58.854
7/9/20,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,-14.497,-53.24
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.489,-50.543
7/9/20,Brasil,MATO GROSSO,TANGARA DA SERRA,Cerrado,-14.545,-58.739
7/9/20,Brasil,TOCANTINS,PINDORAMA DO TOCANTINS,Cerrado,-11.024,-47.368
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-10.71,-50.567
7/9/20,Brasil,MATO GROSSO,TANGARA DA SERRA,Cerrado,-14.548,-58.77
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.036,-50.466
7/9/20,Brasil,TOCANTINS,PIUM,Cerrado,-10.492,-50.009
7/9/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-11.785,-50.239
7/9/20,Brasil,TOCANTINS,BREJINHO DE NAZARE,Cerrado,-11.116,-48.632
7/9/20,Brasil,MATO GROSSO,PORTO DOS GAUCHOS,Amazonia,-11.823,-56.279
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-10.747,-50.434
7/9/20,Brasil,TOCANTINS,BREJINHO DE NAZARE,Cerrado,-11.117,-48.642
7/9/20,Brasil,TOCANTINS,DIANOPOLIS,Cerrado,-11.835,-47.122
7/9/20,Brasil,TOCANTINS,DIANOPOLIS,Cerrado,-11.836,-47.133
7/9/20,Brasil,TOCANTINS,BREJINHO DE NAZARE,Cerrado,-11.125,-48.631
7/9/20,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,-11.854,-57.278
7/9/20,Brasil,MATO GROSSO,SANTA TEREZINHA,Cerrado,-10.625,-50.743
7/9/20,Brasil,TOCANTINS,NATIVIDADE,Cerrado,-12.18,-47.627
7/9/20,Brasil,MATO GROSSO,NOVA CANAA DO NORTE,Amazonia,-10.924,-56.491
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.171,-50.504
7/9/20,Brasil,TOCANTINS,MONTE SANTO DO TOCANTINS,Cerrado,-10.011,-49.185
7/9/20,Brasil,TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,-10.51,-47.617
7/9/20,Brasil,TOCANTINS,MONTE SANTO DO TOCANTINS,Cerrado,-10.013,-49.195
7/9/20,Brasil,MATO GROSSO,VILA RICA,Amazonia,-10.019,-51.654
7/9/20,Brasil,MATO GROSSO,SERRA NOVA DOURADA,Cerrado,-12.296,-51.311
7/9/20,Brasil,MARANHAO,ALTO PARNAIBA,Cerrado,-10.075,-46.182
7/9/20,Brasil,MATO GROSSO,SANTA CRUZ DO XINGU,Amazonia,-10.075,-52.328
7/9/20,Brasil,MARANHAO,ALTO PARNAIBA,Cerrado,-10.076,-46.175
7/9/20,Brasil,MARANHAO,ALTO PARNAIBA,Cerrado,-10.077,-46.197
7/9/20,Brasil,MATO GROSSO,SERRA NOVA DOURADA,Cerrado,-12.297,-51.321
7/9/20,Brasil,MARANHAO,ALTO PARNAIBA,Cerrado,-10.078,-46.189
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.172,-50.513
7/9/20,Brasil,MATO GROSSO,VILA RICA,Amazonia,-10.08,-50.786
7/9/20,Brasil,MATO GROSSO,NOVA CANAA DO NORTE,Amazonia,-10.922,-56.473
7/9/20,Brasil,TOCANTINS,DUERE,Cerrado,-11.167,-49.65
7/9/20,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,-9.012,-49.963
7/9/20,Brasil,TOCANTINS,SANDOLANDIA,Cerrado,-12.143,-49.78
7/9/20,Brasil,TOCANTINS,SANDOLANDIA,Cerrado,-12.144,-49.789
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.167,-50.607
7/9/20,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,-12.144,-54.932
7/9/20,Brasil,TOCANTINS,ITACAJA,Cerrado,-8.644,-47.994
7/9/20,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,-12.051,-54.225
7/9/20,Brasil,TOCANTINS,SANTA MARIA DO TOCANTINS,Cerrado,-8.843,-48.09
7/9/20,Brasil,TOCANTINS,SANTA MARIA DO TOCANTINS,Cerrado,-8.844,-48.101
7/9/20,Brasil,TOCANTINS,GOIANORTE,Cerrado,-8.847,-49.214
7/9/20,Brasil,MARANHAO,ALTO PARNAIBA,Cerrado,-8.858,-46.111
7/9/20,Brasil,TOCANTINS,RIO SONO,Cerrado,-9.442,-47.587
7/9/20,Brasil,TOCANTINS,BOM JESUS DO TOCANTINS,Cerrado,-8.985,-47.951
7/9/20,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,-9.003,-49.964
7/9/20,Brasil,TOCANTINS,RIO SONO,Cerrado,-9.452,-47.586
7/9/20,Brasil,MARANHAO,BALSAS,Cerrado,-9.004,-46.897
7/9/20,Brasil,TOCANTINS,CRISTALANDIA,Cerrado,-10.615,-49.213
7/9/20,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,-12.053,-54.238
7/9/20,Brasil,TOCANTINS,MIRANORTE,Cerrado,-9.473,-48.604
7/9/20,Brasil,TOCANTINS,TOCANTINIA,Cerrado,-9.562,-48.177
7/9/20,Brasil,TOCANTINS,TOCANTINIA,Cerrado,-9.562,-48.183
7/9/20,Brasil,MATO GROSSO,NOVA CANAA DO NORTE,Amazonia,-10.918,-56.438
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.157,-50.599
7/9/20,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,-9.005,-49.973
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.498,-50.542
7/9/20,Brasil,MATO GROSSO,TANGARA DA SERRA,Cerrado,-14.549,-58.746
7/9/20,Brasil,MATO GROSSO,TANGARA DA SERRA,Cerrado,-14.564,-58.768
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.5,-50.551
7/9/20,Brasil,MATO GROSSO,POXOREU,Cerrado,-15.608,-53.961
7/9/20,Brasil,MATO GROSSO,RONDONOPOLIS,Cerrado,-16.419,-54.611
7/9/20,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Amazonia,-10.727,-52.055
7/9/20,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Cerrado,-11.654,-51.129
7/9/20,Brasil,TOCANTINS,PIUM,Cerrado,-10.556,-50.261
7/9/20,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,-11.857,-57.299
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-10.748,-50.443
7/9/20,Brasil,TOCANTINS,BREJINHO DE NAZARE,Cerrado,-11.126,-48.641
7/9/20,Brasil,TOCANTINS,PIUM,Cerrado,-10.493,-50.018
7/9/20,Brasil,TOCANTINS,PIUM,Cerrado,-10.484,-50.02
7/9/20,Brasil,TOCANTINS,CONCEICAO DO TOCANTINS,Cerrado,-11.962,-47.412
7/9/20,Brasil,MATO GROSSO,JUARA,Amazonia,-11.975,-57.642
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.145,-50.517
7/9/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.006,-50.364
7/9/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.008,-50.373
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-10.756,-50.563
7/9/20,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,-11.148,-50.6
7/9/20,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,-12.015,-50.362
7/9/20,Brasil,MATO GROSSO,TANGARA DA SERRA,Cerrado,-14.44,-58.858
7/9/20,Brasil,TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,-10.95,-47.291
7/9/20,Brasil,TOCANTINS,PINDORAMA DO TOCANTINS,Cerrado,-11.386,-47.596
7/9/20,Brasil,TOCANTINS,PIUM,Cerrado,-10.555,-50.252
7/9/20,Brasil,PARA,MELGACO,Amazonia,-1.736,-50.938
7/9/20,Brasil,PARA,MOJU,Amazonia,-1.855,-48.501
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.717,-45.165
7/9/20,Brasil,PARA,SAO DOMINGOS DO CAPIM,Amazonia,-1.993,-47.798
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.718,-45.17
7/9/20,Brasil,MARANHAO,NOVA IORQUE,Cerrado,-6.719,-44.047
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.72,-45.185
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.721,-45.19
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.623,-44.982
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.652,-44.997
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.655,-45.017
7/9/20,Brasil,PARA,ITAITUBA,Amazonia,-6.655,-56.67
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.662,-44.99
7/9/20,Brasil,PARA,ITAITUBA,Amazonia,-6.666,-56.669
7/9/20,Brasil,MARANHAO,NOVA IORQUE,Cerrado,-6.715,-44.052
7/9/20,Brasil,MARANHAO,GRAJAU,Cerrado,-5.684,-46.099
7/9/20,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,-8.653,-50.022
7/9/20,Brasil,TOCANTINS,ARAGUACEMA,Cerrado,-8.825,-49.56
7/9/20,Brasil,PARA,MARABA,Amazonia,-5.738,-49.42
7/9/20,Brasil,MARANHAO,SITIO NOVO,Cerrado,-6.05,-46.686
7/9/20,Brasil,MARANHAO,SITIO NOVO,Cerrado,-6.133,-46.62
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.239,-44.213
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.62,-44.961
7/9/20,Brasil,TOCANTINS,ITACAJA,Cerrado,-8.505,-47.476
7/9/20,Brasil,PARA,DOM ELISEU,Amazonia,-4.248,-47.761
7/9/20,Brasil,PARA,DOM ELISEU,Amazonia,-4.251,-47.754
7/9/20,Brasil,PARA,DOM ELISEU,Amazonia,-4.253,-47.768
7/9/20,Brasil,PARA,DOM ELISEU,Amazonia,-4.384,-47.961
7/9/20,Brasil,MARANHAO,BOM JESUS DAS SELVAS,Amazonia,-4.462,-46.721
7/9/20,Brasil,PARA,DOM ELISEU,Amazonia,-4.47,-47.695
7/9/20,Brasil,MARANHAO,BOM JESUS DAS SELVAS,Amazonia,-4.472,-46.729
7/9/20,Brasil,PARA,DOM ELISEU,Amazonia,-4.472,-47.709
7/9/20,Brasil,PARA,RONDON DO PARA,Amazonia,-4.772,-48.483
7/9/20,Brasil,MARANHAO,ACAILANDIA,Amazonia,-4.793,-47.794
7/9/20,Brasil,PARA,ABEL FIGUEIREDO,Amazonia,-4.922,-48.399
7/9/20,Brasil,PARA,ABEL FIGUEIREDO,Amazonia,-4.933,-48.261
7/9/20,Brasil,TOCANTINS,ARAGUATINS,Amazonia,-5.676,-48.098
7/9/20,Brasil,TOCANTINS,ITACAJA,Cerrado,-8.515,-47.474
7/9/20,Brasil,PARA,MARABA,Amazonia,-5.682,-49.042
7/9/20,Brasil,TOCANTINS,ITACAJA,Cerrado,-8.53,-47.781
7/9/20,Brasil,TOCANTINS,ITACAJA,Cerrado,-8.532,-47.792
7/9/20,Brasil,TOCANTINS,PALMEIRANTE,Cerrado,-8.06,-48.255
7/9/20,Brasil,TOCANTINS,PALMEIRANTE,Cerrado,-8.062,-48.266
7/9/20,Brasil,MARANHAO,FERNANDO FALCAO,Cerrado,-6.275,-45.102
7/9/20,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,-6.29,-52.403
7/9/20,Brasil,MARANHAO,FORMOSA DA SERRA NEGRA,Cerrado,-6.315,-46.027
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.607,-44.964
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.61,-44.984
7/9/20,Brasil,MARANHAO,NOVA IORQUE,Cerrado,-6.722,-44.07
7/9/20,Brasil,MARANHAO,NOVA IORQUE,Cerrado,-6.729,-44.05
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.729,-45.163
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.732,-45.182
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.742,-45.161
7/9/20,Brasil,MARANHAO,MIRADOR,Cerrado,-6.745,-45.18
7/9/20,Brasil,PARA,XINGUARA,Amazonia,-6.839,-49.265
7/9/20,Brasil,PARA,XINGUARA,Amazonia,-6.841,-49.275
7/9/20,Brasil,PARA,XINGUARA,Amazonia,-6.85,-49.274
7/9/20,Brasil,PARA,XINGUARA,Amazonia,-6.852,-49.284
7/9/20,Brasil,TOCANTINS,SANTA FE DO ARAGUAIA,Amazonia,-6.927,-49.098
7/9/20,Brasil,MARANHAO,SAO RAIMUNDO DAS MANGABEIRAS,Cerrado,-6.942,-45.919
7/9/20,Brasil,PARA,NOVO PROGRESSO,Amazonia,-6.954,-55.49
7/9/20,Brasil,TOCANTINS,ARAGUAINA,Cerrado,-7.328,-48.078
7/9/20,Brasil,TOCANTINS,ARAGUAINA,Cerrado,-7.33,-48.089
7/9/20,Brasil,TOCANTINS,ARAGUAINA,Cerrado,-7.337,-48.083
7/9/20,Brasil,TOCANTINS,ARAGUAINA,Cerrado,-7.339,-48.076
7/9/20,Brasil,TOCANTINS,ARAGUAINA,Cerrado,-7.346,-48.07
7/9/20,Brasil,TOCANTINS,ARAGUAINA,Cerrado,-7.348,-48.081
7/9/20,Brasil,PARA,FLORESTA DO ARAGUAIA,Amazonia,-7.463,-49.622
7/9/20,Brasil,PARA,FLORESTA DO ARAGUAIA,Amazonia,-7.464,-49.632
7/9/20,Brasil,PARA,JACAREACANGA,Amazonia,-7.481,-57.697
7/9/20,Brasil,PARA,JACAREACANGA,Amazonia,-7.483,-57.71
7/9/20,Brasil,PARA,FLORESTA DO ARAGUAIA,Amazonia,-7.556,-49.691
7/9/20,Brasil,PARA,FLORESTA DO ARAGUAIA,Amazonia,-7.642,-49.721
7/9/20,Brasil,PARA,FLORESTA DO ARAGUAIA,Amazonia,-7.652,-49.72
7/9/20,Brasil,PARA,FLORESTA DO ARAGUAIA,Amazonia,-7.695,-49.707
7/9/20,Brasil,PARA,FLORESTA DO ARAGUAIA,Amazonia,-7.696,-49.716
7/9/20,Brasil,MARANHAO,RIACHAO,Cerrado,-7.713,-46.886
7/9/20,Brasil,MARANHAO,RIACHAO,Cerrado,-7.715,-46.894
7/9/20,Brasil,MARANHAO,RIACHAO,Cerrado,-7.715,-46.9
7/9/20,Brasil,MARANHAO,RIACHAO,Cerrado,-7.717,-46.908
7/9/20,Brasil,TOCANTINS,GOIATINS,Cerrado,-7.887,-47.864
7/9/20,Brasil,TOCANTINS,GOIATINS,Cerrado,-7.889,-47.876
7/9/20,Brasil,TOCANTINS,GOIATINS,Cerrado,-7.97,-47.134
7/9/20,Brasil,TOCANTINS,PALMEIRANTE,Cerrado,-8.048,-48.245
7/9/20,Brasil,TOCANTINS,PALMEIRANTE,Cerrado,-8.054,-48.279
7/9/20,Brasil,TOCANTINS,PALMEIRANTE,Cerrado,-8.058,-48.244
7/9/20,Brasil,TOCANTINS,GOIATINS,Cerrado,-8.249,-47.218
7/9/20,Brasil,PARA,CUMARU DO NORTE,Amazonia,-8.462,-51.246
7/9/20,Brasil,PARA,CUMARU DO NORTE,Amazonia,-8.463,-51.255
7/9/20,Brasil,PARA,CUMARU DO NORTE,Amazonia,-8.471,-51.244
7/9/20,Brasil,PARA,CUMARU DO NORTE,Amazonia,-8.48,-51.243
7/9/20,Brasil,PARA,CUMARU DO NORTE,Amazonia,-8.481,-51.252
7/9/20,Brasil,PARA,CUMARU DO NORTE,Amazonia,-8.482,-51.261
7/9/20,Brasil,TOCANTINS,ITACAJA,Cerrado,-8.483,-47.678
7/9/20,Brasil,PARA,CAMETA,Amazonia,-2.227,-49.738
7/9/20,Brasil,PARA,SAO MIGUEL DO GUAMA,Amazonia,-1.615,-47.727
7/9/20,Brasil,PARA,IGARAPE-MIRI,Amazonia,-2.361,-49.187
7/9/20,Brasil,PARA,IGARAPE-MIRI,Amazonia,-2.363,-49.199
7/9/20,Brasil,PARA,IGARAPE-MIRI,Amazonia,-2.371,-49.186
7/9/20,Brasil,PARA,IGARAPE-MIRI,Amazonia,-2.373,-49.197
7/9/20,Brasil,PARA,OEIRAS DO PARA,Amazonia,-2.685,-49.794
7/9/20,Brasil,PARA,TAILANDIA,Amazonia,-3.21,-48.899
7/9/20,Brasil,PARA,IPIXUNA DO PARA,Amazonia,-3.485,-48.971
7/9/20,Brasil,PARA,ALTAMIRA,Amazonia,-3.579,-52.301
7/9/20,Brasil,AMAZONAS,MAUES,Amazonia,-3.739,-57.271
7/9/20,Brasil,PARA,AVEIRO,Amazonia,-3.91,-55.795
7/9/20,Brasil,MARANHAO,BOM JARDIM,Amazonia,-4.152,-46.885
7/9/20,Brasil,PARA,CUMARU DO NORTE,Amazonia,-8.472,-51.253
7/9/20,Brasil,PARA,CUMARU DO NORTE,Amazonia,-8.473,-51.262
7/9/20,Brasil,TOCANTINS,PALMEIRANTE,Cerrado,-8.05,-48.257
7/9/20,Brasil,TOCANTINS,PALMEIRANTE,Cerrado,-8.052,-48.268
7/9/20,Brasil,AMAZONAS,GUAJARA,Amazonia,-7.382,-72.822
7/9/20,Brasil,AMAZONAS,GUAJARA,Amazonia,-7.384,-72.834
7/9/20,Brasil,ACRE,CRUZEIRO DO SUL,Amazonia,-7.799,-72.277
7/9/20,Brasil,ACRE,CRUZEIRO DO SUL,Amazonia,-7.8,-72.289
7/10/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.656,-46.495
7/10/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.661,-46.532
7/10/20,Brasil,TOCANTINS,NOVO JARDIM,Cerrado,-11.653,-46.43
7/10/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.651,-46.503
7/10/20,Brasil,TOCANTINS,MATEIROS,Cerrado,-10.647,-46.467
7/10/20,Brasil,TOCANTINS,NOVO JARDIM,Cerrado,-11.657,-46.425
7/10/20,Brasil,MARANHAO,FERNANDO FALCAO,Cerrado,-6.142,-45.068
7/10/20,Brasil,PARA,IPIXUNA DO PARA,Amazonia,-2.367,-47.837
7/10/20,Brasil,MARANHAO,FERNANDO FALCAO,Cerrado,-6.147,-45.061
7/10/20,Brasil,MARANHAO,FERNANDO FALCAO,Cerrado,-6.15,-45.084
7/10/20,Brasil,MARANHAO,FERNANDO FALCAO,Cerrado,-6.26,-45.264
7/10/20,Brasil,MARANHAO,FERNANDO FALCAO,Cerrado,-6.263,-45.259
7/10/20,Brasil,MARANHAO,FERNANDO FALCAO,Cerrado,-6.263,-45.289
7/10/20,Brasil,MARANHAO,FERNANDO FALCAO,Cerrado,-6.267,-45.283
7/10/20,Brasil,MARANHAO,NOVA IORQUE,Cerrado,-6.72,-44.058
7/10/20,Brasil,MATO GROSSO,COLNIZA,Amazonia,-9.12,-59.092
7/10/20,Brasil,AMAZONAS,HUMAITA,Amazonia,-7.967,-63.496
7/10/20,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,-8.833,-63.526
7/10/20,Brasil,RONDONIA,CANDEIAS DO JAMARI,Amazonia,-8.835,-63.536
7/10/20,Brasil,MATO GROSSO,COLNIZA,Amazonia,-9.11,-59.094
7/10/20,Brasil,MATO GROSSO,CACERES,Pantanal,-17.339,-58.253
7/10/20,Brasil,MATO GROSSO,CACERES,Pantanal,-17.341,-58.263
7/10/20,Brasil,PARA,JURUTI,Amazonia,-3.182,-56.637
7/10/20,Brasil,PARA,ITAITUBA,Amazonia,-3.872,-56.956
7/10/20,Brasil,AMAZONAS,MAUES,Amazonia,-3.981,-57.914
7/10/20,Brasil,AMAZONAS,COARI,Amazonia,-3.992,-63.171
7/10/20,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,-14.274,-53.343
7/10/20,Brasil,MATO GROSSO,CAMPINAPOLIS,Cerrado,-14.284,-53.317
7/10/20,Brasil,MATO GROSSO,TANGARA DA SERRA,Cerrado,-14.366,-58.27
7/10/20,Brasil,MATO GROSSO,CHAPADA DOS GUIMARAES,Cerrado,-15.481,-55.458
7/10/20,Brasil,MATO GROSSO,CAMPOS DE JULIO,Cerrado,-13.017,-59.092
7/10/20,Brasil,AMAZONAS,APUI,Amazonia,-7.023,-60.135
7/10/20,Brasil,RONDONIA,CEREJEIRAS,Amazonia,-13.256,-61.044
7/10/20,Brasil,MATO GROSSO,SAPEZAL,Cerrado,-12.836,-58.449
7/10/20,Brasil,MATO GROSSO,NOVA CANAA DO NORTE,Amazonia,-10.912,-56.447
7/10/20,Brasil,RONDONIA,ARIQUEMES,Amazonia,-9.935,-63.385
7/10/20,Brasil,RONDONIA,ARIQUEMES,Amazonia,-9.926,-63.11
